,timestamp,id,event,details,id_group
201,2000-01-01 01:59:57,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,object_node.edit.started,"{'object_id': 'object5', 'object_name': 'dirt', 'edit_mode': 'name', 'is_class_mode': False, 'parent_instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
202,2000-01-01 02:00:14,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.updated,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
203,2000-01-01 02:00:17,class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91,class_detail_opened,"{'class_id': 'class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91', 'class_name': 'rabbit Class', 'instance_count': 3, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
204,2000-01-01 02:00:29,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.edit.started,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'edit_type': 'graph', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
205,2000-01-01 02:00:33,class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91,class_detail_opened,"{'class_id': 'class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91', 'class_name': 'rabbit Class', 'instance_count': 3, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
206,2000-01-01 02:00:35,class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91,class.edit.started,"{'class_id': 'class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'object_count': 3, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
207,2000-01-01 02:00:35,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.updated,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
208,2000-01-01 02:00:55,class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91,class.updated,"{'class_id': 'class-6e251dd6-7b8d-4ae1-a103-8c1b41f9de91', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'object_count': 3, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
209,2000-01-01 02:01:34,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a small village in the forest, a small rabbit, sad and confident, wearing a blue, dirty jacket, with tears in its eyes, a happy small confident rabbit wearing a green shirt, with tears in its eyes, and a small, happy, confident rabbit wearing a pink shirt, with tears in its eyes', 'region_count': 4, 'has_image': True, 'detected_objects_count': 8, 'image_path': 'output/P2/2025-08-23_02-01-34/image.png', 'image_with_layout_path': 'output/P2/2025-08-23_02-01-34/image_with_layout.png', 'timestamp_dir': 'output/P2/2025-08-23_02-01-34', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
210,2000-01-01 02:02:17,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.edit.started,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'Rabbit', 'edit_type': 'graph', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
211,2000-01-01 02:02:23,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,object_node.edit.started,"{'object_id': 'object5', 'object_name': 'new object', 'edit_mode': 'name', 'is_class_mode': False, 'parent_instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
212,2000-01-01 02:02:27,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.updated,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'Rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
213,2000-01-01 02:02:37,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.edit.started,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
214,2000-01-01 02:02:42,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.edit.started,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'Rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
215,2000-01-01 02:03:02,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.edit.started,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
216,2000-01-01 02:04:54,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.updated,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
217,2000-01-01 02:04:59,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.edit.started,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'Rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
218,2000-01-01 02:05:13,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.updated,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
219,2000-01-01 02:05:15,instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7,instance.edit.started,"{'instance_id': 'instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7', 'instance_label': 'Rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
220,2000-01-01 02:05:32,instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7,instance.updated,"{'instance_id': 'instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
221,2000-01-01 02:05:59,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a small village in the forest, a small rabbit, happy and confident, wearing a blue, dirty jacket with mud and scratched by branches, with eyes and running, a small rabbit, happy and confident, wearing a pink, dirty jacket with mud and scratched by branches, with eyes and running, and a small rabbit, happy and confident, wearing a green, dirty shirt with mud and scratched by branches, with eyes and running', 'region_count': 4, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P2/2025-08-23_02-05-58/image.png', 'image_with_layout_path': 'output/P2/2025-08-23_02-05-58/image_with_layout.png', 'timestamp_dir': 'output/P2/2025-08-23_02-05-58', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
222,2000-01-01 02:06:08,,scene_saved,"{'slotNumber': 4, 'instanceCount': 4, 'nodeCount': 8, 'edgeCount': 0, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
223,2000-01-01 02:06:46,instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7,instance.edit.started,"{'instance_id': 'instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
224,2000-01-01 02:07:29,instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7,instance.updated,"{'instance_id': 'instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
225,2000-01-01 02:07:33,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.edit.started,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
226,2000-01-01 02:08:21,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.updated,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
227,2000-01-01 02:08:35,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.edit.started,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'edit_type': 'graph', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
228,2000-01-01 02:09:13,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.updated,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
229,2000-01-01 02:09:38,instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7,instance.edit.started,"{'instance_id': 'instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
230,2000-01-01 02:09:43,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.edit.started,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
231,2000-01-01 02:10:26,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.updated,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
232,2000-01-01 02:10:35,,instance.created_from_text,"{'position': {'x': 317.3515625, 'y': 18}, 'screen_position': {'x': 379, 'y': 61}, 'board_type': 'advanced', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
233,2000-01-01 02:11:55,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a small village in the forest, a small rabbit, happy and confident, wearing a blue, dirty jacket with mud and scratched by branches, hugging a red balloon, another small rabbit, happy and confident, wearing a pink, dirty jacket with mud and scratched by branches, with eyes and running, climbing a tree and shaking a branch, a small rabbit, happy and confident, wearing a green, dirty shirt with mud and scratched by branches, with eyes and running, yelling when it finds a balloon and pointing at the balloon with its hand, and a big tree with a red balloon on one of its branches.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 5, 'image_path': 'output/P2/2025-08-23_02-11-54/image.png', 'image_with_layout_path': 'output/P2/2025-08-23_02-11-54/image_with_layout.png', 'timestamp_dir': 'output/P2/2025-08-23_02-11-54', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
234,2000-01-01 02:12:50,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.edit.started,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
235,2000-01-01 02:14:34,instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7,instance.edit.started,"{'instance_id': 'instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
236,2000-01-01 02:14:57,instance-250f7a13-558d-44f6-8aeb-3e1169ac956f,instance.edit.started,"{'instance_id': 'instance-250f7a13-558d-44f6-8aeb-3e1169ac956f', 'instance_label': 'tree', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
237,2000-01-01 02:15:12,instance-250f7a13-558d-44f6-8aeb-3e1169ac956f,instance.updated,"{'instance_id': 'instance-250f7a13-558d-44f6-8aeb-3e1169ac956f', 'instance_label': 'tree', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
238,2000-01-01 02:15:25,instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7,instance.updated,"{'instance_id': 'instance-6502b88c-cca3-4c9d-8b28-8c543c3816b7', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
239,2000-01-01 02:15:36,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.edit.started,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
240,2000-01-01 02:15:51,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.updated,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
241,2000-01-01 02:15:54,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.edit.started,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
242,2000-01-01 02:16:14,instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7,instance.updated,"{'instance_id': 'instance-2b75c4bb-d457-4a02-8099-68d3c8a16ea7', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
243,2000-01-01 02:16:44,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a small village in the forest, a small rabbit, happy and confident, wearing a blue, dirty jacket with mud and scratched by branches, hugging a red balloon close to its body, another small rabbit, happy and confident, wearing a pink, dirty jacket with mud and scratched by branches, with eyes, climbing a tree and shaking a branch, a small rabbit, happy and confident, wearing a green, dirty shirt with mud and scratched by branches, with eyes, running, yelling when it finds a balloon and pointing at the balloon with its hand, and a big tree.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P2/2025-08-23_02-16-43/image.png', 'image_with_layout_path': 'output/P2/2025-08-23_02-16-43/image_with_layout.png', 'timestamp_dir': 'output/P2/2025-08-23_02-16-43', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
244,2000-01-01 02:17:02,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.edit.started,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
245,2000-01-01 02:17:42,instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240,instance.updated,"{'instance_id': 'instance-16c56a32-06f2-4fa5-9e2b-bd7da5842240', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
246,2000-01-01 02:18:21,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a small village in the forest, a small rabbit, happy and confident, wearing a blue, dirty jacket with mud and scratched by branches, hugging a red balloon close to its body, another small rabbit, happy and confident, wearing a pink, dirty jacket with mud and scratched by branches, with eyes, climbing a tree and shaking a branch, a third small rabbit, happy and confident, wearing a green, dirty shirt with mud and scratched by branches, with eyes, running, yelling and pointing at a balloon with its hand, and a big tree.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P2/2025-08-23_02-18-21/image.png', 'image_with_layout_path': 'output/P2/2025-08-23_02-18-21/image_with_layout.png', 'timestamp_dir': 'output/P2/2025-08-23_02-18-21', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
247,2000-01-01 02:19:25,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a small village in the forest, a small rabbit, happy and confident, wearing a blue, dirty jacket with mud and scratched by branches, hugging a red balloon close to its body, another small rabbit, happy and confident, wearing a pink, dirty jacket with mud and scratched by branches, with eyes, climbing a tree and shaking a branch, a third small rabbit, happy and confident, wearing a green, dirty shirt with mud and scratched by branches, with eyes, running, yelling and pointing something with its hand, and a big tree.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P2/2025-08-23_02-19-24/image.png', 'image_with_layout_path': 'output/P2/2025-08-23_02-19-24/image_with_layout.png', 'timestamp_dir': 'output/P2/2025-08-23_02-19-24', 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
248,2000-01-01 02:19:42,,scene_saved,"{'slotNumber': 5, 'instanceCount': 5, 'nodeCount': 10, 'edgeCount': 0, 'session_id': '5a569202-eeea-41bb-9e3a-68dda74fa20c', 'user_id': 'P2'}",2
249,2000-01-01 06:17:09,,scene_saved,"{'slotNumber': 1, 'instanceCount': 0, 'nodeCount': 0, 'edgeCount': 0, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
250,2000-01-01 06:17:16,,scene_saved,"{'slotNumber': 1, 'instanceCount': 0, 'nodeCount': 0, 'edgeCount': 0, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
251,2000-01-01 06:18:25,,instance.created_from_text,"{'position': {'x': 195, 'y': 312}, 'screen_position': {'x': 258, 'y': 335}, 'board_type': 'advanced', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
252,2000-01-01 06:19:28,,instance.created_from_text,"{'position': {'x': 92, 'y': 153}, 'screen_position': {'x': 155, 'y': 176}, 'board_type': 'advanced', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
253,2000-01-01 06:20:08,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,class.create.started,"{'instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'instance_label': 'rabbit', 'has_scene_graph': True, 'object_count': 3, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
254,2000-01-01 06:20:09,class-412add9c-ec9b-4f19-8022-0757952f86ba,class.created,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'created_from': 'rabbit', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
255,2000-01-01 06:20:11,class-412add9c-ec9b-4f19-8022-0757952f86ba,class_detail_opened,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'instance_count': 1, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
256,2000-01-01 06:20:13,class-412add9c-ec9b-4f19-8022-0757952f86ba,class.edit.started,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'object_count': 3, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
257,2000-01-01 06:20:21,class-412add9c-ec9b-4f19-8022-0757952f86ba,class.updated,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'object_count': 2, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
258,2000-01-01 06:20:24,class-412add9c-ec9b-4f19-8022-0757952f86ba,class_detail_opened,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'instance_count': 1, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
259,2000-01-01 06:20:38,class-412add9c-ec9b-4f19-8022-0757952f86ba,instance.create_from_class.started,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'value_count': 2, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
260,2000-01-01 06:20:39,instance-c02c7781-54d0-4a6f-9e93-d917b97bc147,instance.created_from_class,"{'instance_id': 'instance-c02c7781-54d0-4a6f-9e93-d917b97bc147', 'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'instance_label': 'Rabbit', 'has_text_description': True, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
261,2000-01-01 06:21:02,class-412add9c-ec9b-4f19-8022-0757952f86ba,class_detail_opened,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'instance_count': 2, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
262,2000-01-01 06:21:06,class-412add9c-ec9b-4f19-8022-0757952f86ba,class.edit.started,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'placeholder_count': 3, 'object_count': 2, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
263,2000-01-01 06:21:58,class-412add9c-ec9b-4f19-8022-0757952f86ba,class.updated,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'placeholder_count': 4, 'object_count': 3, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
264,2000-01-01 06:22:07,class-412add9c-ec9b-4f19-8022-0757952f86ba,class_detail_opened,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'instance_count': 2, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
265,2000-01-01 06:22:08,class-412add9c-ec9b-4f19-8022-0757952f86ba,class_detail_opened,"{'class_id': 'class-412add9c-ec9b-4f19-8022-0757952f86ba', 'class_name': 'rabbit Class', 'instance_count': 2, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
266,2000-01-01 06:22:22,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,instance.edit.started,"{'instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'instance_label': 'rabbit', 'edit_type': 'text', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
267,2000-01-01 06:22:34,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,instance.updated,"{'instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
268,2000-01-01 06:23:07,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a cute rabbit walking on two feet in a fairy tale illustration, Rabbit Village, and another cute rabbit walking on two feet in a fairy tale illustration', 'region_count': 3, 'has_image': True, 'detected_objects_count': 1, 'image_path': 'output/P3/2025-08-23_06-23-07/image.png', 'image_with_layout_path': 'output/P3/2025-08-23_06-23-07/image_with_layout.png', 'timestamp_dir': 'output/P3/2025-08-23_06-23-07', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
269,2000-01-01 06:23:41,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,instance.edit.started,"{'instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'instance_label': 'rabbit', 'edit_type': 'graph', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
270,2000-01-01 06:23:48,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,object_node.edit.started,"{'object_id': 'ee3b8d4e-35f6-453e-b3fe-d91e5c5a2535', 'object_name': 'new object', 'edit_mode': 'adding', 'is_class_mode': False, 'parent_instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
271,2000-01-01 06:24:10,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,object_node.edit.started,"{'object_id': 'ee3b8d4e-35f6-453e-b3fe-d91e5c5a2535', 'object_name': 'new object', 'edit_mode': 'name', 'is_class_mode': False, 'parent_instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
272,2000-01-01 06:24:16,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,object_node.connection_drag.started,"{'object_id': 'object1', 'object_name': 'rabbit', 'parent_instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'is_class_mode': False, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
273,2000-01-01 06:24:42,instance-258e1650-a691-4328-9fb0-3bcf7775d2b6,instance.updated,"{'instance_id': 'instance-258e1650-a691-4328-9fb0-3bcf7775d2b6', 'instance_label': 'rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
274,2000-01-01 06:25:11,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a cute rabbit walking on two feet in a fairy tale illustration, connected to a blue jacket, Rabbit Village, and another cute rabbit walking on two feet in a fairy tale illustration', 'region_count': 3, 'has_image': True, 'detected_objects_count': 2, 'image_path': 'output/P3/2025-08-23_06-25-10/image.png', 'image_with_layout_path': 'output/P3/2025-08-23_06-25-10/image_with_layout.png', 'timestamp_dir': 'output/P3/2025-08-23_06-25-10', 'session_id': '6c77a175-b038-4777-8ac4-52eb443031ec', 'user_id': 'P3'}",3
