id_group,event,timestamp,is_layout,is_start,is_end,duration,event_count,seq_idx,scene_slot,scene_label
3,layout.start,2000-01-01 07:03:19,True,True,False,1.0,2,160,5,P3-scene5
3,api.generate_image.succeeded,2000-01-01 07:03:49,False,False,False,0.0,1,161,5,P3-scene5
3,scene_saved,2000-01-01 07:04:00,False,False,False,0.0,1,162,5,P3-scene5
4,instance.created_from_text,2000-01-01 12:39:51,False,False,False,0.0,1,0,1,P4-scene1
4,instance.created_from_text,2000-01-01 12:40:57,False,False,False,0.0,1,2,1,P4-scene1
4,layout.start,2000-01-01 12:41:13,True,True,False,9.0,2,3,1,P4-scene1
4,instance.created_from_text,2000-01-01 12:41:22,False,False,False,0.0,1,4,1,P4-scene1
4,instance.created_from_text,2000-01-01 12:41:30,False,False,False,0.0,1,6,1,P4-scene1
4,layout.start,2000-01-01 12:41:37,True,True,False,5.0,2,7,1,P4-scene1
4,instance.created_from_text,2000-01-01 12:41:45,False,False,False,0.0,1,8,1,P4-scene1
4,layout.start,2000-01-01 12:42:15,True,True,False,2.0,2,9,1,P4-scene1
4,layout.start,2000-01-01 12:42:23,True,True,False,13.0,2,10,1,P4-scene1
4,instance.save,2000-01-01 12:42:48,False,False,False,0.0,1,12,1,P4-scene1
4,instance.updated.text,2000-01-01 12:42:51,False,False,False,0.0,1,13,1,P4-scene1
4,instance.save,2000-01-01 12:43:40,False,False,False,0.0,1,14,1,P4-scene1
4,instance.updated.text,2000-01-01 12:43:44,False,False,False,0.0,1,15,1,P4-scene1
4,instance.save,2000-01-01 12:43:59,False,False,False,0.0,1,16,1,P4-scene1
4,instance.save,2000-01-01 12:44:17,False,False,False,0.0,1,17,1,P4-scene1
4,instance.updated.graph,2000-01-01 12:44:18,False,False,False,0.0,1,18,1,P4-scene1
4,instance.save,2000-01-01 12:45:20,False,False,False,0.0,1,19,1,P4-scene1
4,instance.updated.graph,2000-01-01 12:45:21,False,False,False,0.0,1,20,1,P4-scene1
4,api.generate_image.succeeded,2000-01-01 12:45:50,False,False,False,0.0,1,21,1,P4-scene1
4,scene_saved,2000-01-01 12:46:01,False,False,False,0.0,1,22,1,P4-scene1
4,layout.start,2000-01-01 12:47:53,True,True,False,16.0,4,24,2,P4-scene2
4,instance.deleted,2000-01-01 12:48:17,False,False,False,0.0,1,26,2,P4-scene2
4,instance.created_from_text,2000-01-01 12:48:29,False,False,False,0.0,1,27,2,P4-scene2
4,layout.start,2000-01-01 12:49:34,True,True,False,8.0,3,29,2,P4-scene2
4,layout.start,2000-01-01 12:49:51,True,True,False,10.0,3,31,2,P4-scene2
4,class.created,2000-01-01 12:50:25,False,False,False,0.0,1,36,2,P4-scene2
4,instance.save,2000-01-01 12:50:56,False,False,False,0.0,1,37,2,P4-scene2
4,instance.updated.graph,2000-01-01 12:50:57,False,False,False,0.0,1,38,2,P4-scene2
4,class_deleted,2000-01-01 12:51:11,False,False,False,0.0,1,39,2,P4-scene2
4,class.deleted,2000-01-01 12:51:11,False,False,False,0.0,1,40,2,P4-scene2
4,class.created,2000-01-01 12:51:15,False,False,False,0.0,1,41,2,P4-scene2
4,instance.created_from_class,2000-01-01 12:53:06,False,False,False,0.0,1,42,2,P4-scene2
4,instance.created_from_class,2000-01-01 12:53:40,False,False,False,0.0,1,43,2,P4-scene2
4,layout.start,2000-01-01 12:54:07,True,True,False,10.0,4,50,2,P4-scene2
4,layout.start,2000-01-01 12:54:22,True,True,False,10.0,3,52,2,P4-scene2
4,relationship_node.created,2000-01-01 12:54:46,False,False,False,0.0,1,54,2,P4-scene2
4,relationship_node.created,2000-01-01 12:54:56,False,False,False,0.0,1,55,2,P4-scene2
4,relationship_node.created,2000-01-01 12:55:15,False,False,False,0.0,1,57,2,P4-scene2
4,layout.start,2000-01-01 12:55:53,True,True,False,6.0,4,58,2,P4-scene2
4,layout.start,2000-01-01 12:56:02,True,True,False,2.0,2,59,2,P4-scene2
4,layout.start,2000-01-01 12:56:11,True,True,False,4.0,2,61,2,P4-scene2
4,layout.start,2000-01-01 12:57:10,True,True,False,31.0,9,68,2,P4-scene2
4,instance.created_from_detection,2000-01-01 12:57:48,False,False,False,0.0,1,70,2,P4-scene2
4,instance.deleted,2000-01-01 12:58:06,False,False,False,0.0,1,72,2,P4-scene2
4,relationship_node.deleted,2000-01-01 12:58:11,False,False,False,0.0,1,74,2,P4-scene2
4,layout.start,2000-01-01 12:58:19,True,True,False,12.0,2,75,2,P4-scene2
4,relationship_node.created,2000-01-01 12:58:41,False,False,False,0.0,1,77,2,P4-scene2
4,relationship_node.created,2000-01-01 12:59:30,False,False,False,0.0,1,82,2,P4-scene2
4,instance.save,2000-01-01 12:59:57,False,False,False,0.0,1,84,2,P4-scene2
4,instance.updated.graph,2000-01-01 12:59:57,False,False,False,0.0,1,85,2,P4-scene2
4,instance.created_from_text,2000-01-01 13:00:25,False,False,False,0.0,1,87,2,P4-scene2
4,relationship_node.created,2000-01-01 13:01:33,False,False,False,0.0,1,93,2,P4-scene2
4,relationship_node.created,2000-01-01 13:01:50,False,False,False,0.0,1,95,2,P4-scene2
4,api.generate_image.succeeded,2000-01-01 13:02:27,False,False,False,0.0,1,96,2,P4-scene2
4,layout.start,2000-01-01 13:02:46,True,True,False,6.0,2,97,2,P4-scene2
4,layout.start,2000-01-01 13:03:00,True,True,False,1.0,2,98,2,P4-scene2
4,layout.start,2000-01-01 13:03:04,True,True,False,9.0,4,100,2,P4-scene2
4,instance.save,2000-01-01 13:03:45,False,False,False,0.0,1,103,2,P4-scene2
4,instance.updated.graph,2000-01-01 13:03:50,False,False,False,0.0,1,104,2,P4-scene2
4,instance.save,2000-01-01 13:03:55,False,False,False,0.0,1,105,2,P4-scene2
4,instance.updated.graph,2000-01-01 13:03:58,False,False,False,0.0,1,106,2,P4-scene2
4,instance.save,2000-01-01 13:04:09,False,False,False,0.0,1,107,2,P4-scene2
4,instance.updated.graph,2000-01-01 13:04:10,False,False,False,0.0,1,108,2,P4-scene2
4,api.generate_image.succeeded,2000-01-01 13:04:48,False,False,False,0.0,1,110,2,P4-scene2
4,relationship_node.edited,2000-01-01 13:05:46,False,False,False,0.0,1,114,2,P4-scene2
4,layout.start,2000-01-01 13:05:55,True,True,False,6.0,2,116,2,P4-scene2
4,api.generate_image.succeeded,2000-01-01 13:06:31,False,False,False,0.0,1,117,2,P4-scene2
4,scene_saved,2000-01-01 13:07:15,False,False,False,0.0,1,118,2,P4-scene2
4,instance.deleted,2000-01-01 13:07:44,False,False,False,0.0,1,120,3,P4-scene3
4,instance.deleted,2000-01-01 13:07:51,False,False,False,0.0,1,121,3,P4-scene3
4,instance.deleted,2000-01-01 13:07:58,False,False,False,0.0,1,122,3,P4-scene3
4,instance.save,2000-01-01 13:08:30,False,False,False,0.0,1,124,3,P4-scene3
4,instance.updated.graph,2000-01-01 13:08:31,False,False,False,0.0,1,125,3,P4-scene3
4,instance.save,2000-01-01 13:08:49,False,False,False,0.0,1,126,3,P4-scene3
4,instance.save,2000-01-01 13:09:36,False,False,False,0.0,1,127,3,P4-scene3
4,instance.updated.text,2000-01-01 13:09:41,False,False,False,0.0,1,128,3,P4-scene3
4,instance.save,2000-01-01 13:09:51,False,False,False,0.0,1,129,3,P4-scene3
4,instance.updated.graph,2000-01-01 13:09:52,False,False,False,0.0,1,130,3,P4-scene3
4,instance.save,2000-01-01 13:10:04,False,False,False,0.0,1,131,3,P4-scene3
4,instance.updated.text,2000-01-01 13:10:08,False,False,False,0.0,1,132,3,P4-scene3
4,instance.save,2000-01-01 13:10:38,False,False,False,0.0,1,134,3,P4-scene3
4,instance.updated.text,2000-01-01 13:10:41,False,False,False,0.0,1,135,3,P4-scene3
4,instance.save,2000-01-01 13:11:05,False,False,False,0.0,1,136,3,P4-scene3
4,instance.updated.text,2000-01-01 13:11:08,False,False,False,0.0,1,137,3,P4-scene3
4,instance.save,2000-01-01 13:12:18,False,False,False,0.0,1,138,3,P4-scene3
4,instance.updated.text,2000-01-01 13:12:20,False,False,False,0.0,1,139,3,P4-scene3
4,instance.save,2000-01-01 13:12:31,False,False,False,0.0,1,140,3,P4-scene3
4,relationship_node.created,2000-01-01 13:12:34,False,False,False,0.0,1,141,3,P4-scene3
4,instance.save,2000-01-01 13:13:11,False,False,False,0.0,1,146,3,P4-scene3
4,instance.updated.text,2000-01-01 13:13:16,False,False,False,0.0,1,147,3,P4-scene3
4,api.generate_image.succeeded,2000-01-01 13:13:51,False,False,False,0.0,1,148,3,P4-scene3
4,instance.save,2000-01-01 13:14:44,False,False,False,0.0,1,150,3,P4-scene3
4,instance.updated.text,2000-01-01 13:14:50,False,False,False,0.0,1,151,3,P4-scene3
4,api.generate_image.succeeded,2000-01-01 13:15:24,False,False,False,0.0,1,152,3,P4-scene3
4,instance.save,2000-01-01 13:15:59,False,False,False,0.0,1,155,3,P4-scene3
4,instance.updated.text,2000-01-01 13:16:01,False,False,False,0.0,1,156,3,P4-scene3
4,instance.save,2000-01-01 13:16:09,False,False,False,0.0,1,157,3,P4-scene3
4,instance.updated.text,2000-01-01 13:16:12,False,False,False,0.0,1,158,3,P4-scene3
4,instance.save,2000-01-01 13:16:44,False,False,False,0.0,1,159,3,P4-scene3
4,instance.updated.text,2000-01-01 13:16:49,False,False,False,0.0,1,160,3,P4-scene3
4,instance.save,2000-01-01 13:17:02,False,False,False,0.0,1,161,3,P4-scene3
4,instance.updated.text,2000-01-01 13:17:09,False,False,False,0.0,1,162,3,P4-scene3
4,api.generate_image.succeeded,2000-01-01 13:17:40,False,False,False,0.0,1,163,3,P4-scene3
4,instance.save,2000-01-01 13:18:09,False,False,False,0.0,1,164,3,P4-scene3
4,instance.updated.text,2000-01-01 13:18:15,False,False,False,0.0,1,165,3,P4-scene3
4,api.generate_image.succeeded,2000-01-01 13:18:45,False,False,False,0.0,1,166,3,P4-scene3
4,object_node.extract.confirmed,2000-01-01 13:19:07,False,False,False,0.0,1,167,3,P4-scene3
4,instance.save,2000-01-01 13:19:23,False,False,False,0.0,1,168,3,P4-scene3
4,api.generate_image.succeeded,2000-01-01 13:20:03,False,False,False,0.0,1,170,3,P4-scene3
4,scene_saved,2000-01-01 13:20:18,False,False,False,0.0,1,171,3,P4-scene3
4,instance.deleted,2000-01-01 13:20:45,False,False,False,0.0,1,172,4,P4-scene4
4,class.updated,2000-01-01 13:20:55,False,False,False,0.0,1,173,4,P4-scene4
4,instance.created_from_class,2000-01-01 13:21:23,False,False,False,0.0,1,174,4,P4-scene4
4,instance.created_from_class,2000-01-01 13:21:58,False,False,False,0.0,1,175,4,P4-scene4
4,layout.start,2000-01-01 13:22:09,True,True,False,3.0,2,177,4,P4-scene4
4,layout.start,2000-01-01 13:22:24,True,True,False,8.0,2,180,4,P4-scene4
4,instance.save,2000-01-01 13:23:08,False,False,False,0.0,1,184,4,P4-scene4
4,instance.updated.text,2000-01-01 13:23:13,False,False,False,0.0,1,185,4,P4-scene4
4,instance.save,2000-01-01 13:23:15,False,False,False,0.0,1,186,4,P4-scene4
4,instance.updated.text,2000-01-01 13:23:18,False,False,False,0.0,1,187,4,P4-scene4
4,instance.save,2000-01-01 13:23:50,False,False,False,0.0,1,188,4,P4-scene4
4,instance.updated.text,2000-01-01 13:23:56,False,False,False,0.0,1,189,4,P4-scene4
4,instance.save,2000-01-01 13:24:09,False,False,False,0.0,1,190,4,P4-scene4
4,instance.save,2000-01-01 13:24:19,False,False,False,0.0,1,191,4,P4-scene4
4,instance.updated.graph,2000-01-01 13:24:23,False,False,False,0.0,1,192,4,P4-scene4
4,instance.save,2000-01-01 13:24:33,False,False,False,0.0,1,193,4,P4-scene4
4,instance.updated.text,2000-01-01 13:24:37,False,False,False,0.0,1,194,4,P4-scene4
4,layout.start,2000-01-01 13:24:57,True,True,False,3.0,2,196,4,P4-scene4
4,layout.start,2000-01-01 13:25:05,True,True,False,13.0,2,197,4,P4-scene4
4,instance.updated.graph,2000-01-01 13:25:22,False,False,False,0.0,1,199,4,P4-scene4
4,instance.save,2000-01-01 13:25:22,False,False,False,0.0,1,198,4,P4-scene4
4,layout.start,2000-01-01 13:25:26,True,True,False,20.0,8,200,4,P4-scene4
4,api.generate_image.succeeded,2000-01-01 13:26:42,False,False,False,0.0,1,203,4,P4-scene4
4,instance.save,2000-01-01 13:27:05,False,False,False,0.0,1,204,4,P4-scene4
4,instance.updated.text,2000-01-01 13:27:07,False,False,False,0.0,1,205,4,P4-scene4
4,layout.start,2000-01-01 13:27:25,True,True,False,27.0,2,207,4,P4-scene4
4,api.generate_image.succeeded,2000-01-01 13:27:58,False,False,False,0.0,1,208,4,P4-scene4
4,instance.save,2000-01-01 13:28:47,False,False,False,0.0,1,209,4,P4-scene4
4,instance.updated.text,2000-01-01 13:28:54,False,False,False,0.0,1,210,4,P4-scene4
4,instance.save,2000-01-01 13:28:56,False,False,False,0.0,1,211,4,P4-scene4
4,instance.updated.text,2000-01-01 13:28:59,False,False,False,0.0,1,212,4,P4-scene4
4,instance.save,2000-01-01 13:29:21,False,False,False,0.0,1,213,4,P4-scene4
4,instance.updated.text,2000-01-01 13:29:24,False,False,False,0.0,1,214,4,P4-scene4
4,instance.save,2000-01-01 13:29:58,False,False,False,0.0,1,215,4,P4-scene4
4,instance.save,2000-01-01 13:30:14,False,False,False,0.0,1,216,4,P4-scene4
4,instance.updated.text,2000-01-01 13:30:18,False,False,False,0.0,1,217,4,P4-scene4
4,api.generate_image.succeeded,2000-01-01 13:30:47,False,False,False,0.0,1,218,4,P4-scene4
4,scene_saved,2000-01-01 13:31:00,False,False,False,0.0,1,219,4,P4-scene4
5,instance.created_from_text,2000-01-01 00:01:41,False,False,False,0.0,1,0,1,P5-scene1
5,instance.created_from_text,2000-01-01 00:02:04,False,False,False,0.0,1,1,1,P5-scene1
5,instance.deleted,2000-01-01 00:02:21,False,False,False,0.0,1,2,1,P5-scene1
5,instance.deleted,2000-01-01 00:02:24,False,False,False,0.0,1,3,1,P5-scene1
5,instance.created_from_text,2000-01-01 00:02:26,False,False,False,0.0,1,4,1,P5-scene1
5,layout.start,2000-01-01 00:02:41,True,True,False,2.0,2,5,1,P5-scene1
5,instance.save,2000-01-01 00:03:02,False,False,False,0.0,1,6,1,P5-scene1
5,instance.updated.text,2000-01-01 00:03:07,False,False,False,0.0,1,7,1,P5-scene1
5,api.generate_image.succeeded,2000-01-01 00:03:22,False,False,False,0.0,1,8,1,P5-scene1
5,api.generate_image.succeeded,2000-01-01 00:04:03,False,False,False,0.0,1,9,1,P5-scene1
5,scene_saved,2000-01-01 00:04:17,False,False,False,0.0,1,10,1,P5-scene1
5,scene_saved,2000-01-01 00:04:27,False,False,False,0.0,1,11,1,P5-scene1
5,scene_saved,2000-01-01 00:04:33,False,False,False,0.0,1,12,2,P5-scene2
5,scene_saved,2000-01-01 00:04:34,False,False,False,0.0,1,13,2,P5-scene2
5,instance.deleted,2000-01-01 00:05:13,False,False,False,0.0,1,14,2,P5-scene2
5,instance.created_from_text,2000-01-01 00:05:19,False,False,False,0.0,1,15,2,P5-scene2
5,instance.save,2000-01-01 00:05:43,False,False,False,0.0,1,16,2,P5-scene2
5,instance.updated.text,2000-01-01 00:05:46,False,False,False,0.0,1,17,2,P5-scene2
5,instance.save,2000-01-01 00:05:55,False,False,False,0.0,1,18,2,P5-scene2
5,instance.updated.text,2000-01-01 00:05:58,False,False,False,0.0,1,19,2,P5-scene2
5,layout.start,2000-01-01 00:06:01,True,True,False,5.0,4,20,2,P5-scene2
5,class.created,2000-01-01 00:06:12,False,False,False,0.0,1,21,2,P5-scene2
5,instance.created_from_class,2000-01-01 00:06:32,False,False,False,0.0,1,22,2,P5-scene2
5,layout.start,2000-01-01 00:06:37,True,True,False,4.0,4,23,2,P5-scene2
5,layout.start,2000-01-01 00:06:47,True,True,False,2.0,2,25,2,P5-scene2
5,class.updated,2000-01-01 00:07:30,False,False,False,0.0,1,26,2,P5-scene2
5,instance.created_from_class,2000-01-01 00:07:37,False,False,False,0.0,1,27,2,P5-scene2
5,instance.deleted,2000-01-01 00:07:49,False,False,False,0.0,1,28,2,P5-scene2
5,instance.created_from_class,2000-01-01 00:08:02,False,False,False,0.0,1,29,2,P5-scene2
5,instance.created_from_class,2000-01-01 00:08:08,False,False,False,0.0,1,30,2,P5-scene2
5,instance.created_from_class,2000-01-01 00:08:12,False,False,False,0.0,1,31,2,P5-scene2
5,instance.created_from_class,2000-01-01 00:08:15,False,False,False,0.0,1,32,2,P5-scene2
5,layout.start,2000-01-01 00:08:20,True,True,False,6.0,6,33,2,P5-scene2
5,layout.start,2000-01-01 00:08:27,True,True,False,1.0,2,34,2,P5-scene2
5,layout.start,2000-01-01 00:08:29,True,True,False,2.0,2,35,2,P5-scene2
5,layout.start,2000-01-01 00:08:32,True,True,False,3.0,3,36,2,P5-scene2
5,layout.start,2000-01-01 00:08:36,True,True,False,3.0,3,37,2,P5-scene2
5,layout.start,2000-01-01 00:08:41,True,True,False,3.0,3,38,2,P5-scene2
5,layout.start,2000-01-01 00:08:45,True,True,False,7.0,3,39,2,P5-scene2
5,instance.save,2000-01-01 00:09:00,False,False,False,0.0,1,40,2,P5-scene2
5,instance.save,2000-01-01 00:09:03,False,False,False,0.0,1,41,2,P5-scene2
5,instance.save,2000-01-01 00:09:11,False,False,False,0.0,1,42,2,P5-scene2
5,instance.updated.text,2000-01-01 00:09:16,False,False,False,0.0,1,43,2,P5-scene2
5,instance.save,2000-01-01 00:09:28,False,False,False,0.0,1,44,2,P5-scene2
5,instance.updated.text,2000-01-01 00:09:35,False,False,False,0.0,1,45,2,P5-scene2
5,instance.save,2000-01-01 00:09:49,False,False,False,0.0,1,46,2,P5-scene2
5,instance.save,2000-01-01 00:09:54,False,False,False,0.0,1,47,2,P5-scene2
5,instance.updated.graph,2000-01-01 00:09:55,False,False,False,0.0,1,48,2,P5-scene2
5,instance.save,2000-01-01 00:10:11,False,False,False,0.0,1,49,2,P5-scene2
5,instance.updated.text,2000-01-01 00:10:15,False,False,False,0.0,1,50,2,P5-scene2
5,instance.save,2000-01-01 00:10:35,False,False,False,0.0,1,51,2,P5-scene2
5,instance.updated.text,2000-01-01 00:10:39,False,False,False,0.0,1,52,2,P5-scene2
5,api.generate_image.succeeded,2000-01-01 00:10:59,False,False,False,0.0,1,53,2,P5-scene2
5,object_node.extract.confirmed,2000-01-01 00:11:37,False,False,False,0.0,1,54,2,P5-scene2
5,layout.start,2000-01-01 00:11:46,True,True,False,5.0,3,55,2,P5-scene2
5,api.generate_image.succeeded,2000-01-01 00:12:23,False,False,False,0.0,1,56,2,P5-scene2
5,scene_saved,2000-01-01 00:12:31,False,False,False,0.0,1,57,2,P5-scene2
5,scene_saved,2000-01-01 00:12:35,False,False,False,0.0,1,58,2,P5-scene2
5,instance.deleted,2000-01-01 00:13:24,False,False,False,0.0,1,60,3,P5-scene3
5,instance.deleted,2000-01-01 00:13:32,False,False,False,0.0,1,61,3,P5-scene3
5,instance.save,2000-01-01 00:13:58,False,False,False,0.0,1,62,3,P5-scene3
5,instance.save,2000-01-01 00:14:15,False,False,False,0.0,1,63,3,P5-scene3
5,instance.save,2000-01-01 00:14:21,False,False,False,0.0,1,64,3,P5-scene3
5,instance.updated.text,2000-01-01 00:14:25,False,False,False,0.0,1,65,3,P5-scene3
5,instance.save,2000-01-01 00:14:37,False,False,False,0.0,1,66,3,P5-scene3
5,instance.updated.text,2000-01-01 00:14:43,False,False,False,0.0,1,67,3,P5-scene3
5,relationship_node.deleted,2000-01-01 00:15:00,False,False,False,0.0,1,69,3,P5-scene3
5,layout.start,2000-01-01 00:15:03,True,True,False,2.0,2,70,3,P5-scene3
5,layout.start,2000-01-01 00:15:08,True,True,False,2.0,3,71,3,P5-scene3
5,layout.start,2000-01-01 00:15:12,True,True,False,2.0,3,72,3,P5-scene3
5,layout.start,2000-01-01 00:15:23,True,True,False,4.0,2,78,3,P5-scene3
5,instance.created_from_text,2000-01-01 00:15:31,False,False,False,0.0,1,79,3,P5-scene3
5,instance.save,2000-01-01 00:16:00,False,False,False,0.0,1,81,3,P5-scene3
5,instance.updated.text,2000-01-01 00:16:02,False,False,False,0.0,1,82,3,P5-scene3
5,api.generate_image.succeeded,2000-01-01 00:16:28,False,False,False,0.0,1,83,3,P5-scene3
5,instance.deleted,2000-01-01 00:16:42,False,False,False,0.0,1,84,3,P5-scene3
5,instance.deleted,2000-01-01 00:16:46,False,False,False,0.0,1,85,3,P5-scene3
5,instance.deleted,2000-01-01 00:16:58,False,False,False,0.0,1,86,3,P5-scene3
5,relationship_node.deleted,2000-01-01 00:17:16,False,False,False,0.0,1,88,3,P5-scene3
5,instance.save,2000-01-01 00:17:43,False,False,False,0.0,1,90,3,P5-scene3
5,instance.updated.graph,2000-01-01 00:17:43,False,False,False,0.0,1,91,3,P5-scene3
5,layout.start,2000-01-01 00:17:47,True,True,False,1.0,2,92,3,P5-scene3
5,api.generate_image.succeeded,2000-01-01 00:18:14,False,False,False,0.0,1,93,3,P5-scene3
5,instance.save,2000-01-01 00:18:41,False,False,False,0.0,1,94,3,P5-scene3
5,instance.updated.graph,2000-01-01 00:18:41,False,False,False,0.0,1,95,3,P5-scene3
5,relationship_node.deleted,2000-01-01 00:18:46,False,False,False,0.0,1,96,3,P5-scene3
5,instance.save,2000-01-01 00:19:01,False,False,False,0.0,1,97,3,P5-scene3
5,instance.updated.graph,2000-01-01 00:19:02,False,False,False,0.0,1,98,3,P5-scene3
5,relationship_node.deleted,2000-01-01 00:19:13,False,False,False,0.0,1,99,3,P5-scene3
5,api.generate_image.succeeded,2000-01-01 00:19:41,False,False,False,0.0,1,100,3,P5-scene3
5,instance.save,2000-01-01 00:20:44,False,False,False,0.0,1,101,3,P5-scene3
5,instance.updated.text,2000-01-01 00:20:46,False,False,False,0.0,1,102,3,P5-scene3
5,relationship_node.deleted,2000-01-01 00:20:48,False,False,False,0.0,1,103,3,P5-scene3
5,instance.save,2000-01-01 00:21:04,False,False,False,0.0,1,104,3,P5-scene3
5,instance.updated.text,2000-01-01 00:21:05,False,False,False,0.0,1,105,3,P5-scene3
5,instance.save,2000-01-01 00:21:16,False,False,False,0.0,1,106,3,P5-scene3
5,instance.updated.text,2000-01-01 00:21:18,False,False,False,0.0,1,107,3,P5-scene3
5,relationship_node.deleted,2000-01-01 00:21:23,False,False,False,0.0,1,108,3,P5-scene3
5,api.generate_image.succeeded,2000-01-01 00:21:42,False,False,False,0.0,1,109,3,P5-scene3
5,scene_saved,2000-01-01 00:21:53,False,False,False,0.0,1,110,3,P5-scene3
5,scene_saved,2000-01-01 00:21:55,False,False,False,0.0,1,111,3,P5-scene3
5,instance.deleted,2000-01-01 00:22:22,False,False,False,0.0,1,112,4,P5-scene4
5,instance.deleted,2000-01-01 00:22:29,False,False,False,0.0,1,113,4,P5-scene4
5,instance.deleted,2000-01-01 00:22:37,False,False,False,0.0,1,114,4,P5-scene4
5,instance.deleted,2000-01-01 00:22:45,False,False,False,0.0,1,115,4,P5-scene4
5,instance.save,2000-01-01 00:23:16,False,False,False,0.0,1,120,4,P5-scene4
5,instance.save,2000-01-01 00:23:31,False,False,False,0.0,1,121,4,P5-scene4
5,instance.updated.text,2000-01-01 00:23:36,False,False,False,0.0,1,122,4,P5-scene4
5,instance.save,2000-01-01 00:23:46,False,False,False,0.0,1,123,4,P5-scene4
5,instance.updated.text,2000-01-01 00:23:48,False,False,False,0.0,1,124,4,P5-scene4
5,instance.save,2000-01-01 00:24:02,False,False,False,0.0,1,125,4,P5-scene4
5,instance.updated.text,2000-01-01 00:24:05,False,False,False,0.0,1,126,4,P5-scene4
5,instance.created_from_text,2000-01-01 00:24:07,False,False,False,0.0,1,127,4,P5-scene4
5,instance.deleted,2000-01-01 00:24:22,False,False,False,0.0,1,131,4,P5-scene4
5,instance.created_from_text,2000-01-01 00:24:25,False,False,False,0.0,1,132,4,P5-scene4
5,api.generate_image.succeeded,2000-01-01 00:25:14,False,False,False,0.0,1,137,4,P5-scene4
5,scene_saved,2000-01-01 00:25:23,False,False,False,0.0,1,138,4,P5-scene4
5,instance.deleted,2000-01-01 00:25:36,False,False,False,0.0,1,139,5,P5-scene5
5,instance.save,2000-01-01 00:25:44,False,False,False,0.0,1,140,5,P5-scene5
5,instance.updated.text,2000-01-01 00:25:48,False,False,False,0.0,1,141,5,P5-scene5
5,instance.save,2000-01-01 00:25:58,False,False,False,0.0,1,142,5,P5-scene5
5,instance.updated.text,2000-01-01 00:26:02,False,False,False,0.0,1,143,5,P5-scene5
5,layout.start,2000-01-01 00:26:52,True,True,False,2.0,2,145,5,P5-scene5
5,instance.save,2000-01-01 00:27:14,False,False,False,0.0,1,147,5,P5-scene5
5,instance.updated.graph,2000-01-01 00:27:15,False,False,False,0.0,1,148,5,P5-scene5
5,api.generate_image.succeeded,2000-01-01 00:27:46,False,False,False,0.0,1,149,5,P5-scene5
5,instance.save,2000-01-01 00:28:07,False,False,False,0.0,1,150,5,P5-scene5
5,instance.updated.text,2000-01-01 00:28:12,False,False,False,0.0,1,152,5,P5-scene5
5,layout.start,2000-01-01 00:28:14,True,True,False,3.0,3,154,5,P5-scene5
5,api.generate_image.succeeded,2000-01-01 00:28:45,False,False,False,0.0,1,158,5,P5-scene5
5,instance.save,2000-01-01 00:29:19,False,False,False,0.0,1,159,5,P5-scene5
5,instance.updated.graph,2000-01-01 00:29:20,False,False,False,0.0,1,160,5,P5-scene5
5,api.generate_image.succeeded,2000-01-01 00:29:46,False,False,False,0.0,1,161,5,P5-scene5
5,scene_saved,2000-01-01 00:29:52,False,False,False,0.0,1,162,5,P5-scene5
5,instance.save,2000-01-01 00:30:34,False,False,False,0.0,1,163,6,P5-scene6
5,instance.updated.text,2000-01-01 00:30:38,False,False,False,0.0,1,164,6,P5-scene6
5,layout.start,2000-01-01 00:30:48,True,True,False,1.0,2,169,6,P5-scene6
5,instance.created_from_text,2000-01-01 00:30:56,False,False,False,0.0,1,170,6,P5-scene6
5,layout.start,2000-01-01 00:31:01,True,True,False,3.0,4,171,6,P5-scene6
5,instance.save,2000-01-01 00:31:16,False,False,False,0.0,1,173,6,P5-scene6
5,instance.updated.text,2000-01-01 00:31:21,False,False,False,0.0,1,174,6,P5-scene6
5,layout.start,2000-01-01 00:31:26,True,True,False,1.0,2,175,6,P5-scene6
5,layout.start,2000-01-01 00:31:33,True,True,False,1.0,2,179,6,P5-scene6
5,instance.save,2000-01-01 00:31:47,False,False,False,0.0,1,180,6,P5-scene6
5,instance.updated.graph,2000-01-01 00:31:48,False,False,False,0.0,1,181,6,P5-scene6
5,instance.created_from_text,2000-01-01 00:31:53,False,False,False,0.0,1,182,6,P5-scene6
5,layout.start,2000-01-01 00:32:02,True,True,False,18.0,4,183,6,P5-scene6
5,relationship_node.created,2000-01-01 00:33:00,False,False,False,0.0,1,185,6,P5-scene6
5,relationship_node.created,2000-01-01 00:33:06,False,False,False,0.0,1,186,6,P5-scene6
5,relationship_node.created,2000-01-01 00:33:24,False,False,False,0.0,1,187,6,P5-scene6
5,api.generate_image.succeeded,2000-01-01 00:33:57,False,False,False,0.0,1,188,6,P5-scene6
5,api.generate_image.succeeded,2000-01-01 00:35:09,False,False,False,0.0,1,192,6,P5-scene6
5,api.generate_image.succeeded,2000-01-01 00:35:50,False,False,False,0.0,1,193,6,P5-scene6
5,scene_saved,2000-01-01 00:36:13,False,False,False,0.0,1,194,6,P5-scene6
6,instance.created_from_text,2000-01-01 01:53:08,False,False,False,0.0,1,0,1,P6-scene1
6,instance.save,2000-01-01 01:53:51,False,False,False,0.0,1,1,1,P6-scene1
6,instance.updated.text,2000-01-01 01:53:53,False,False,False,0.0,1,2,1,P6-scene1
6,class.created,2000-01-01 01:53:56,False,False,False,0.0,1,3,1,P6-scene1
